student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
203327,male,CIVIL,no,Graduate,yes,16,6.170099046,61.05268845,31961,5,16.1,57,1,6,no,1
207382,male,BIO,no,Graduate,yes,24,6.019632567,71.67057466,64105,5,18.7,46,3,4,yes,0
201262,female,CIVIL,yes,Graduate,no,16,6.190832762,93.08388099,64694,3,5.7,51,1,1,no,0
213117,other,CIVIL,no,Graduate,yes,24,6.226723654,71.48581401,83139,6,15.1,32,3,3,no,0
213455,other,BIO,no,Primary,yes,22,4.795602136,71.73422083,86570,3,14.4,31,3,9,no,0
206582,female,CIVIL,yes,Secondary,yes,25,5.218760676,67.21391466,70536,6,9.5,6,0,7,no,1
205021,other,CS,no,Graduate,no,18,6.621160984,83.44215585,74197,2,19.2,2,3,2,yes,0
212583,other,CIVIL,no,Graduate,no,26,6.47197099,74.30694171,-8774,5,24.4,55,4,5,no,0
214995,other,BIO,no,Postgraduate,no,23,5.258058187,67.10083219,99766,3,22.7,57,3,6,no,0
211413,male,CIVIL,yes,Graduate,yes,22,6.758283406,70.2646347,41511,4,21.4,34,2,3,no,0
209802,other,CS,yes,Primary,yes,26,6.628754765,87.17559427,62047,2,16.3,3,1,4,no,0
204108,male,COMMERCE,yes,Graduate,no,22,6.463108648,80.24896388,57347,2,7.8,57,1,3,no,0
205213,female,CIVIL,no,Postgraduate,yes,18,5.500271303,74.50326104,42536,5,20.2,40,4,2,no,0
203255,other,ARTS,yes,Graduate,no,17,4.5077015,73.23015534,61213,3,9.7,57,2,9,no,1
207323,other,CS,yes,Secondary,yes,26,6.507440783,75.09409398,31330,3,21.8,25,2,1,yes,0
202690,other,ECE,yes,Primary,yes,24,4.46294324,63.84621947,29363,4,13.3,1,4,0,yes,0
214501,other,BIO,no,Graduate,no,18,4.806659041,61.10398791,51152,4,11.6,10,1,7,yes,1
204627,other,CS,yes,Graduate,no,16,6.425721658,68.73926885,46706,5,16.2,59,3,7,yes,0
217834,other,ME,no,Graduate,yes,21,6.696045051,74.53771256,19409,2,19.4,47,4,7,no,0
201319,female,BIO,no,Graduate,no,24,5.019889218,94.01732278,74564,2,23.1,31,4,2,no,0
216590,female,COMMERCE,no,Graduate,no,17,5.466389995,73.22820203,41097,6,18.2,15,1,6,no,1
205162,other,ME,no,Graduate,no,17,5.19431168,47.33180596,23226,2,10.5,16,0,3,yes,0
207226,other,ME,no,Graduate,no,18,5.645646986,96.39092104,42137,6,11.6,21,0,0,no,0
217197,other,ME,yes,Graduate,yes,21,6.501699764,86.78655338,66348,4,7.7,7,0,2,yes,0
212192,female,ARTS,yes,Secondary,no,22,5.961771008,72.60301267,74555,5,7.7,45,4,3,yes,0
204529,female,BIO,no,Postgraduate,no,23,4.826680787,85.88623905,25937,6,24.8,4,0,8,yes,0
211667,male,BIO,yes,Graduate,no,26,5.500271303,62.33729901,32157,4,15.2,57,1,4,no,1
212380,male,ARTS,no,Graduate,no,26,5.2883542,59.26794548,57388,4,18.1,17,3,6,no,0
209941,male,ARTS,yes,Graduate,no,21,5.864269105,69.17300619,-9972,5,6.6,31,1,0,no,0
206336,male,COMMERCE,no,Graduate,no,26,4.902976847,56.77594998,56059,2,9.6,2,0,9,no,0
206982,female,BIO,no,Graduate,no,24,5.242307944,65.04151599,35870,6,15.1,40,0,5,no,0
210066,other,CIVIL,no,Graduate,no,25,4.997166899,82.52409584,44447,3,23.4,17,3,6,no,1
200917,other,BIO,no,Secondary,yes,16,6.488614374,87.3264822,54777,6,19.1,29,2,8,no,0
213288,male,ME,yes,Graduate,no,21,4.401867559,68.72637872,28511,2,17.6,57,4,3,no,0
200570,other,CIVIL,no,Secondary,yes,21,5.817018776,58.16682473,69917,6,15.2,37,3,8,no,0
203414,other,CIVIL,no,Graduate,no,22,6.689811701,81.49423674,38258,6,10.6,26,0,9,yes,0
218549,male,CIVIL,no,Graduate,yes,25,4.165352129,89.37835972,59575,4,13.5,38,3,0,yes,1
214806,female,ECE,no,Graduate,no,18,5.475358754,72.40241545,49759,5,7.8,58,1,8,no,1
207031,female,ARTS,yes,Graduate,yes,24,6.317491148,47.67684176,30514,2,11.4,31,0,0,no,0
206837,male,COMMERCE,yes,Graduate,no,18,5.059589742,62.09744081,55495,2,12.8,56,3,6,yes,0
213878,female,CIVIL,no,Graduate,no,22,4.225966088,74.03851979,60365,2,5.6,34,3,1,no,0
214026,other,ECE,no,Graduate,no,19,4.832181517,75.09409398,23855,5,19.6,41,4,4,no,0
214232,female,BIO,yes,Graduate,no,25,6.453332514,65.69161253,81397,4,14.2,24,0,3,no,1
202217,female,CIVIL,yes,Graduate,no,23,4.875499018,59.23578115,81866,4,10.5,39,1,3,no,1
219545,female,CIVIL,no,Graduate,yes,25,5.448140326,75.09409398,46787,6,12.9,47,3,3,yes,0
217218,female,ECE,no,Graduate,no,16,4.37284918,60.00668515,37980,3,9.9,21,2,9,yes,0
202827,male,ME,yes,Graduate,yes,18,5.644017782,85.19446424,92618,6,10.4,38,4,4,yes,1
217794,male,BIO,no,Secondary,no,24,4.328340305,95.21348027,41096,2,24.6,9,2,4,yes,0
204996,female,COMMERCE,no,Secondary,no,17,6.634753077,72.07193673,42420,3,7.6,26,0,7,no,0
203262,male,ME,no,Graduate,no,25,5.196911509,89.06872441,7037,3,11,52,0,5,no,0
206838,female,COMMERCE,yes,Secondary,no,22,6.498932782,60.93203898,53760,5,5.7,6,4,8,no,0
219189,female,CIVIL,no,Graduate,yes,24,6.996443714,75.09409398,77214,3,7.3,23,0,6,no,0
205741,female,CIVIL,no,Graduate,no,20,5.52168916,66.11486203,65710,6,15.9,27,4,8,no,1
200650,male,CIVIL,no,Graduate,no,21,6.907332856,57.70058611,32400,5,15.2,1,0,9,yes,0
211094,other,ME,yes,Graduate,no,23,4.091859394,100,56508,3,5.1,50,0,8,no,0
215407,other,CIVIL,no,Secondary,no,19,6.930694794,67.33574129,33305,4,21.5,34,2,7,no,0
205395,male,CS,yes,Secondary,no,23,4.469158951,82.03852344,46182,3,5.7,6,1,6,no,0
207082,male,COMMERCE,no,Secondary,no,23,6.612346484,63.553928,58112,4,23.3,28,4,0,no,0
218230,other,CIVIL,yes,Graduate,no,19,6.122324955,78.17720186,31653,2,20,28,3,4,yes,0
203521,female,CIVIL,no,Graduate,no,22,5.477732988,77.50548403,55083,6,18.8,14,1,1,no,0
210922,other,BIO,yes,Postgraduate,no,26,6.936730847,80.34879283,56300,6,10.6,3,1,2,no,1
218217,female,CS,yes,Graduate,no,21,4.368451897,57.18313381,32169,4,10.5,37,3,6,no,0
204478,male,COMMERCE,yes,Graduate,no,17,5.240497642,79.03404939,43763,4,14.3,25,3,9,yes,0
205660,male,CIVIL,no,Graduate,no,25,6.863408908,67.37604778,75996,6,17,0,4,0,no,0
209788,male,CIVIL,no,Graduate,yes,18,6.991947918,81.07058158,30427,2,9.9,58,2,5,yes,1
200067,other,ME,no,Primary,no,16,4.488115074,61.46088348,58850,4,8,55,2,6,no,1
210776,female,BIO,yes,Graduate,yes,22,5.011300923,95.58258704,53128,2,5.1,51,4,1,yes,0
213519,female,CS,no,Secondary,no,16,4.949062722,63.54742839,26878,2,12.7,59,3,0,yes,0
216856,male,COMMERCE,no,Graduate,yes,25,5.428233251,52.82204625,39765,3,7.9,1,2,2,no,0
203839,female,ECE,yes,Graduate,yes,17,4.06557628,90.88092531,39072,5,19.3,32,1,1,no,1
215715,male,BIO,no,Graduate,no,25,6.901252495,90.96115599,62533,2,18.8,53,1,3,no,0
208305,other,BIO,no,Secondary,no,19,4.371735743,69.1961512,61798,5,15.9,8,3,5,no,1
200919,other,CS,yes,Postgraduate,no,22,6.0962649,78.12930239,72573,6,24.5,42,0,1,no,0
210701,other,COMMERCE,no,Graduate,yes,16,4.55641455,70.95775245,48821,3,19.8,48,3,7,no,0
200165,other,CS,yes,Postgraduate,no,25,4.786492213,73.34478517,102977,3,13.2,35,0,2,yes,1
218397,male,BIO,yes,Graduate,no,20,4.892651593,76.57154096,84988,3,18.4,31,4,6,no,0
216820,female,CIVIL,no,Graduate,no,24,5.38189558,74.12870899,60967,6,21.5,52,0,3,yes,1
206644,other,ARTS,yes,Graduate,no,21,6.208363776,58.54793216,62466,5,14.7,53,4,5,yes,1
214334,other,ME,yes,Graduate,yes,22,5.919681858,69.4397269,48385,3,15.1,17,1,9,no,0
216285,other,ME,no,Primary,no,16,5.500271303,69.09898228,31986,5,17.5,26,3,8,no,0
214282,male,BIO,no,Primary,no,24,4.408914808,76.63938582,39752,5,8.1,47,2,1,yes,1
204594,female,ARTS,yes,Graduate,no,24,5.346802734,100,32559,5,16.3,40,3,8,no,0
210698,male,CIVIL,no,Graduate,no,25,4.972266447,69.2477841,61545,2,18.8,15,1,6,no,0
213299,male,CIVIL,no,Primary,yes,23,6.88680485,61.47300243,51971,5,7.5,6,3,6,no,0
202850,female,ME,no,Primary,yes,25,5.920228,57.45738139,31052,4,23.6,0,4,1,yes,0
212638,male,BIO,no,Graduate,yes,21,4.877101436,75.51140108,24357,3,8.5,4,3,8,no,0
214249,other,CIVIL,yes,Postgraduate,no,20,4.411128976,79.02284749,1801,4,12.9,21,4,5,yes,0
204460,other,CIVIL,yes,Graduate,no,16,4.045636253,94.14163414,46111,3,13.2,1,1,4,no,0
214908,other,BIO,no,Secondary,no,18,6.939383879,60.08549742,40065,3,19.7,31,3,6,yes,1
206623,other,ECE,no,Graduate,no,21,6.04617243,77.54086486,50886,4,15.1,58,3,2,no,0
209306,male,CIVIL,no,Secondary,no,22,6.078971224,86.75185962,25847,6,16.1,7,2,4,no,1
219001,male,COMMERCE,no,Primary,no,22,4.641261757,80.01814018,46320,5,13.6,54,0,9,no,0
208490,female,ARTS,no,Primary,no,24,5.203677336,59.33244053,51501,5,21.7,56,2,3,no,1
209867,male,ME,no,Postgraduate,no,20,5.3679961,91.76647157,43419,3,8.2,17,3,0,no,1
202735,male,CIVIL,no,Graduate,yes,16,6.875422699,82.46728124,28382,2,10.1,39,0,5,yes,1
205669,male,CS,yes,Primary,no,21,5.887748438,100,61392,4,24,38,3,0,no,0
212031,male,BIO,yes,Graduate,no,23,5.451864716,75.2690263,42489,3,16.2,10,1,8,no,0
202378,other,COMMERCE,yes,Postgraduate,no,17,4.750506841,71.51933159,78657,4,15.1,12,1,2,yes,0
215623,female,CIVIL,yes,Primary,no,26,6.613845294,79.58361934,61982,6,6.1,34,4,1,no,0
204172,other,CIVIL,yes,Primary,yes,17,4.586783072,76.91417128,33593,4,19.2,16,0,8,no,0
212391,female,ME,yes,Graduate,yes,16,5.905222578,57.18855631,43335,2,17.6,3,2,0,no,0
212742,male,CIVIL,yes,Graduate,no,16,4.253557253,60.85323793,32165,6,15.4,44,1,7,yes,0
216103,male,ARTS,yes,Graduate,no,24,5.735493204,76.43637803,96093,3,21.9,56,2,0,no,0
216865,female,COMMERCE,no,Graduate,yes,19,6.534256437,62.81950526,5049,4,15.9,3,0,7,no,1
214010,male,CIVIL,no,Graduate,no,17,5.553038102,84.36715903,23177,5,18.4,12,0,3,no,0
200365,other,BIO,no,Primary,no,25,5.275633577,81.82666522,32574,6,21.1,51,4,9,yes,1
202103,female,COMMERCE,no,Secondary,no,19,6.789328784,83.52718384,44303,5,24.4,39,4,6,no,0
200689,male,CS,no,Graduate,no,21,5.500271303,85.05361951,29785,3,14.5,49,1,1,no,0
218522,other,ECE,no,Postgraduate,yes,26,4.241492856,66.31306127,70679,5,7.5,57,3,0,yes,0
209732,female,ECE,no,Postgraduate,no,21,4.908507987,67.0992923,55938,5,6.6,43,1,5,yes,1
205710,male,CIVIL,yes,Graduate,no,21,5.021644062,69.51019248,95503,2,17.7,44,3,4,no,0
216034,female,CS,no,Graduate,no,21,5.376437278,68.17675116,45451,6,19.7,29,3,7,no,1
215228,other,ECE,yes,Graduate,no,22,6.717361663,84.38490461,47268,4,13.9,30,2,7,yes,0
201093,female,CIVIL,no,Graduate,no,26,5.500271303,67.93847486,44492,5,13.7,11,2,0,no,0
206718,male,ECE,no,Graduate,yes,24,5.369275482,73.35353711,45931,6,18.6,46,4,7,no,1
206385,female,ME,no,Secondary,yes,22,6.303456273,73.66204906,62661,6,13.4,17,0,5,no,1
215899,female,ARTS,no,Primary,no,20,5.500271303,86.95295367,45833,3,5.8,49,0,3,yes,0
216544,male,COMMERCE,no,Graduate,no,21,4.648147747,64.48476842,29461,5,22.4,11,4,2,no,0
200203,female,CIVIL,no,Primary,yes,17,5.500271303,99.12307858,50443,2,18.6,24,4,1,no,0
218459,male,ARTS,yes,Primary,yes,21,4.02739505,66.78226303,93001,3,24.6,18,1,0,no,1
219527,other,ME,no,Graduate,no,18,4.297377359,60.51225521,90042,2,24.9,20,1,0,no,0
204933,female,CIVIL,yes,Secondary,no,25,5.222656846,77.82077941,70990,6,5.2,58,1,9,no,0
210006,female,ARTS,no,Postgraduate,no,20,4.299049486,58.02952428,61991,6,24.8,28,1,9,yes,1
211643,male,ECE,no,Postgraduate,no,25,5.086279144,69.24300205,39682,4,10.9,29,2,3,yes,0
201230,male,ARTS,no,Graduate,yes,22,6.570204428,74.05278612,60251,6,17.2,45,0,4,no,0
215796,female,CS,no,Secondary,no,26,4.07906685,49.80668302,38640,3,13.2,46,4,5,yes,1
207957,male,COMMERCE,no,Primary,yes,19,6.756576756,87.030762,33841,5,17,21,2,4,yes,0
219674,female,CS,no,Graduate,no,26,4.280478666,69.61402378,39897,4,23.9,59,0,1,yes,0
218434,female,CIVIL,no,Graduate,no,20,5.625068394,66.80264918,86310,6,18.1,3,3,6,yes,1
217565,other,BIO,yes,Graduate,no,26,4.671633418,58.70613124,69941,5,17.8,23,3,0,yes,1
204251,male,CIVIL,no,Graduate,no,16,5.093044209,77.64351342,81209,5,25,56,0,9,yes,1
215020,male,CIVIL,yes,Postgraduate,yes,21,4.440044335,91.29503997,11133,6,19.4,42,4,4,no,0
213440,female,ARTS,no,Graduate,no,16,5.264712589,69.1295443,67938,3,21.4,16,0,9,yes,0
212226,male,COMMERCE,no,Secondary,no,17,6.012126408,71.57781122,6018,2,24.9,40,1,0,no,0
204334,other,ARTS,yes,Graduate,no,23,6.565647637,58.72023418,59507,2,21.3,18,3,3,no,1
210744,other,COMMERCE,yes,Graduate,no,22,6.360271734,74.24759129,44491,4,5.2,57,3,8,no,0
219647,male,CS,no,Graduate,no,16,6.953083614,49.4321959,56434,5,21.5,57,4,7,no,0
216767,female,ECE,no,Postgraduate,yes,21,5.264658784,76.50834891,77935,4,19.8,35,3,2,no,0
213680,other,CIVIL,no,Postgraduate,no,26,5.766156831,89.11041244,41523,4,19,11,4,8,yes,0
207485,other,ME,yes,Postgraduate,no,21,5.17653199,76.43122873,67602,2,10.9,26,1,3,no,0
212945,female,ECE,no,Primary,no,24,4.2593012,51.3276667,52335,4,5.2,51,2,8,no,0
204886,other,ARTS,no,Graduate,yes,16,4.572249388,92.22188159,58279,5,13.4,11,4,5,yes,0
200857,other,ARTS,yes,Primary,yes,23,4.092275148,98.48612924,35170,4,12.9,51,3,7,no,1
216754,female,CS,no,Graduate,no,20,5.299438011,61.07410337,51576,2,16.5,6,3,0,yes,0
206539,other,CIVIL,no,Graduate,yes,16,6.505774888,61.6604339,75372,6,16.7,42,4,4,no,0
217038,male,ARTS,yes,Graduate,no,17,5.677584122,75.23060255,58523,6,21.9,39,0,4,yes,0
212682,female,CS,no,Graduate,no,16,4.363229327,81.57155054,18262,3,15.4,30,1,7,no,1
210539,other,ME,yes,Graduate,yes,16,6.405887642,83.94716108,67943,2,23.1,12,2,9,yes,0
208841,female,ARTS,no,Graduate,yes,22,5.292112258,61.65057723,32961,3,18.5,55,1,3,no,0
206859,female,BIO,no,Graduate,no,21,5.866578881,76.25955432,42705,5,22.8,44,0,9,yes,0
210973,other,CIVIL,yes,Graduate,no,19,5.500271303,51.40410032,56823,4,22.3,57,3,8,yes,0
217080,male,BIO,no,Postgraduate,yes,20,4.022316967,84.39379488,48839,4,16.2,22,4,0,no,0
210625,other,ECE,no,Graduate,no,18,4.885206624,75.09409398,32908,3,21.5,59,0,5,no,0
200954,female,ECE,no,Graduate,no,21,5.943900483,38.02552619,78632,4,11.6,4,0,9,no,1
207404,male,BIO,no,Graduate,no,16,4.546248566,58.53888186,44256,2,10.5,44,2,2,yes,0
205944,other,COMMERCE,no,Graduate,yes,16,4.125560108,87.18631462,43013,4,9.9,11,0,1,yes,0
200053,male,CS,no,Graduate,yes,26,4.326478337,83.86315282,37959,4,16.1,36,3,9,yes,0
206410,female,CS,no,Graduate,no,22,6.826034564,83.18415267,55460,2,18.8,50,2,0,no,0
203516,female,CS,no,Secondary,no,18,4.385755202,88.98699966,91821,5,19.6,38,1,4,no,1
211748,other,CIVIL,no,Postgraduate,yes,21,5.701335461,75.09409398,54417,2,21.5,33,0,5,no,0
200489,male,BIO,no,Graduate,no,21,5.547788756,60.14373778,53344,3,15.1,1,2,1,no,0
213145,female,ARTS,yes,Graduate,no,16,6.054352098,83.63785632,428660,4,18.1,41,2,0,no,0
215935,other,ECE,no,Postgraduate,yes,20,4.405843878,82.42232179,64467,5,22.7,5,4,1,yes,1
218610,female,CIVIL,yes,Graduate,yes,24,6.332200132,79.63828241,62387,2,15,36,4,3,no,0
211881,female,ME,no,Secondary,no,26,6.739390632,67.8556344,77453,3,23.4,26,0,5,no,0
217572,male,CIVIL,no,Graduate,yes,24,4.765413024,85.87748131,18691,4,19.4,54,4,4,no,0
211705,other,ARTS,yes,Graduate,no,16,5.760652744,96.93741407,73011,2,15.1,29,1,1,yes,0
202972,female,CIVIL,no,Graduate,no,19,5.259126952,78.27721159,35553,2,7.4,59,0,1,no,0
219052,female,COMMERCE,no,Graduate,yes,22,6.144507975,68.63669912,41472,6,20.7,40,3,4,no,0
202942,male,CIVIL,no,Graduate,no,22,5.206743703,74.7857268,88350,6,15.1,32,1,1,no,0
203163,female,CS,no,Secondary,no,16,5.132342685,80.27579952,72188,4,12.8,6,2,7,no,0
202618,male,ECE,yes,Primary,no,24,5.995306414,75.42884352,32635,4,7.8,28,4,1,no,0
208235,female,ECE,no,Graduate,no,19,6.006618595,95.24571176,37841,4,14.5,11,0,9,yes,0
211618,female,ARTS,no,Graduate,no,24,6.340168084,74.14150806,22619,3,18.5,43,3,4,no,0
211763,other,ARTS,no,Graduate,no,23,5.113433651,100,59881,5,18.7,7,1,1,no,0
211577,other,CIVIL,no,Graduate,no,18,5.486073027,64.70386861,54350,5,15.8,18,4,0,no,0
202854,male,CIVIL,no,Graduate,no,24,4.710208149,93.76992547,16806,3,16,28,4,2,no,0
203439,other,ME,no,Graduate,yes,21,5.958504019,80.9428403,25835,5,9.5,11,4,7,no,0
201892,female,ECE,no,Graduate,yes,26,5.691112738,76.46231771,70773,5,19.3,26,2,4,yes,1
219941,male,CIVIL,no,Graduate,no,16,4.166363597,73.03554495,74575,5,24.8,31,3,0,yes,1
215768,male,CS,no,Graduate,no,20,5.405984515,77.43084391,63997,4,10.7,50,1,9,no,0
213006,male,CIVIL,no,Graduate,no,16,6.78021545,93.25721936,4740,4,12.4,27,1,5,no,0
211767,male,CIVIL,yes,Graduate,yes,21,5.496977796,100,75544,6,17.4,51,1,9,no,0
200670,other,CIVIL,yes,Secondary,no,21,6.93921794,63.43124254,22864,6,15.1,26,0,8,no,0
200971,male,BIO,no,Graduate,no,25,5.310180105,60.05134356,48655,5,23.5,59,0,8,no,1
215240,other,ARTS,yes,Secondary,yes,19,5.71580886,66.43163462,78405,3,22.6,52,2,5,yes,0
214896,male,COMMERCE,no,Graduate,no,18,5.791409011,73.56948698,27960,3,24.4,9,0,6,yes,0
209471,other,CIVIL,yes,Graduate,no,22,4.364325502,80.95837559,39101,5,15.6,36,0,7,no,0
218010,female,ARTS,no,Graduate,no,21,4.067549662,75.65932001,91492,6,16.7,37,4,1,no,1
200897,other,CIVIL,no,Graduate,no,21,5.308351472,85.72463775,51154,2,11.1,36,0,9,yes,0
203306,female,ME,no,Graduate,yes,24,5.148813919,84.35059824,43036,2,16.1,55,0,3,no,0
208026,male,CS,yes,Graduate,no,23,4.765450198,98.09840603,34147,4,19.5,41,0,6,no,0
210858,other,ARTS,yes,Graduate,no,26,6.864314391,75.114321,28530,6,23.1,40,1,7,yes,0
202890,female,ARTS,yes,Graduate,no,18,4.229614661,62.08728493,50942,5,24.3,36,1,4,no,0
214394,female,COMMERCE,no,Graduate,no,26,4.628268231,78.29629694,69382,6,23.5,49,1,1,no,0
217316,male,ME,no,Primary,no,16,5.627305393,61.66423821,76704,2,14,28,0,0,no,0
208397,male,ME,no,Graduate,no,24,5.500271303,88.53654708,23475,6,22.2,55,2,3,no,1
214005,female,CIVIL,no,Secondary,no,25,5.248616629,88.8739238,54717,4,23.5,38,0,7,no,0
216386,other,COMMERCE,yes,Graduate,no,21,4.848393786,76.98624162,46887,4,15.1,42,3,2,yes,1
214162,male,BIO,yes,Graduate,no,17,5.735613629,79.83075665,55210,3,9.3,29,1,7,no,0
211996,other,BIO,yes,Graduate,no,19,5.698963193,100,46802,2,16.2,14,0,9,yes,0
200634,other,CIVIL,no,Graduate,no,16,5.131121077,81.04619149,25654,4,5.9,14,1,9,no,0
212508,male,CIVIL,yes,Graduate,no,20,5.408750225,86.95244357,32584,6,20.3,9,3,0,yes,0
219186,female,ARTS,no,Secondary,yes,21,4.160487874,77.8252177,502070,6,7,44,4,3,yes,1
206476,other,CIVIL,no,Graduate,no,25,5.948894053,78.99705538,79384,3,21.6,19,2,5,no,0
215169,male,CIVIL,yes,Graduate,no,21,4.966491405,71.49274827,68360,6,22.1,47,0,1,yes,0
204177,male,COMMERCE,no,Postgraduate,no,21,5.387612654,84.58636416,59736,3,23.8,48,1,0,no,0
219025,female,CIVIL,no,Graduate,no,16,5.515058742,57.2084193,81304,3,10.9,32,0,2,no,1
217147,other,COMMERCE,yes,Secondary,yes,25,4.88410399,73.68077806,45875,5,23.7,32,1,8,no,1
211064,female,CIVIL,no,Secondary,no,19,4.014926501,70.93970731,44353,3,8.6,22,3,7,no,0
210531,male,ECE,no,Graduate,no,20,6.929478682,83.79353918,22280,4,10.3,8,2,0,no,0
205991,other,BIO,no,Graduate,no,23,6.880591,87.71749082,62032,2,8,25,1,1,no,0
217204,male,CIVIL,no,Primary,no,25,4.848845967,64.41342519,72916,2,14.3,32,0,0,no,1
202581,other,CS,no,Secondary,yes,26,4.057154116,75.93149407,78955,4,7.6,24,4,9,no,0
218872,male,CS,no,Postgraduate,yes,20,4.777278992,76.33773437,56348,2,24.6,29,2,2,no,0
211999,other,CS,no,Graduate,no,21,6.42715833,87.36311926,89507,4,11.4,21,1,1,yes,0
208385,female,CS,no,Graduate,no,18,4.777928918,66.43443597,67638,4,12.7,5,0,0,no,1
210674,other,BIO,yes,Graduate,no,16,5.500271303,65.5411046,32943,2,15.1,9,2,6,no,0
209447,female,BIO,no,Secondary,no,19,5.363981602,69.92935673,77794,5,10,56,2,1,yes,0
202104,male,CIVIL,no,Primary,yes,23,5.520389287,59.94642919,51069,4,12.3,41,1,6,yes,0
219913,other,ARTS,yes,Postgraduate,no,20,4.371360031,85.61024961,101196,6,16.6,28,3,7,no,1
219265,other,CS,no,Graduate,yes,19,5.839652687,75.09409398,73184,2,13,37,2,6,no,0
203764,female,CIVIL,no,Graduate,yes,18,6.965328375,93.59703523,93625,4,20.8,55,3,0,no,0
204234,female,CIVIL,no,Secondary,no,18,6.936700456,75.09409398,33979,2,20.2,7,1,7,yes,0
204994,male,BIO,yes,Graduate,no,18,4.562381049,63.5168226,63290,6,20.1,22,1,4,no,0
205057,male,CIVIL,no,Graduate,no,25,5.500271303,57.30779795,29057,3,24.8,4,4,7,no,1
204434,female,CIVIL,no,Secondary,yes,18,4.615242016,88.58083385,51512,4,23.5,8,1,7,no,0
211676,male,ECE,no,Graduate,no,26,4.051183081,93.08523333,68740,2,23,33,1,8,no,0
200717,male,BIO,no,Graduate,no,20,4.22586,78.52148286,35513,4,15.1,24,0,4,no,0
203816,other,CS,yes,Graduate,no,16,5.487068397,87.58006593,45181,3,8.9,4,1,8,no,1
206773,other,ECE,no,Secondary,no,21,6.369641687,67.67650591,44878,4,23.4,28,4,6,yes,0
211186,other,ECE,yes,Secondary,yes,17,5.144525492,89.10706268,86027,4,23.8,27,1,5,no,1
210738,other,COMMERCE,yes,Postgraduate,no,21,4.125648082,67.80819959,50394,3,10.9,41,2,1,yes,1
214671,other,ARTS,no,Secondary,no,16,4.357290135,63.3745679,29176,4,24.4,42,3,6,no,1
209813,other,ECE,no,Postgraduate,no,21,4.80190949,89.32848591,51238,6,15.1,37,4,9,no,0
206517,male,CIVIL,no,Graduate,no,17,5.171486219,64.62688922,37855,5,18.9,46,1,5,no,1
209288,male,ME,no,Secondary,no,23,4.656513375,74.22186905,49444,2,21.1,4,3,6,no,0
206811,other,COMMERCE,no,Graduate,yes,19,4.133239238,65.79578332,42309,5,10.9,13,4,0,no,0
203893,male,CIVIL,yes,Postgraduate,yes,19,4.360316971,100,80467,5,15.1,35,1,3,no,1
209359,other,CS,no,Graduate,no,23,5.500271303,81.59961246,57428,3,15.5,7,3,9,no,0
215129,male,COMMERCE,yes,Graduate,no,22,6.106755658,82.60547447,44959,6,15.1,29,4,2,no,0
210655,other,COMMERCE,no,Graduate,yes,22,5.474214692,67.36524358,49149,3,6.5,43,1,3,yes,0
203700,female,BIO,no,Graduate,no,22,5.180181946,87.40197766,42064,6,7.9,13,3,5,no,1
207374,other,COMMERCE,no,Primary,no,26,5.500271303,71.33023266,48133,3,16.7,49,3,5,yes,1
206314,other,COMMERCE,yes,Secondary,no,26,4.882308293,69.68170533,42701,6,11.5,15,3,0,no,1
212816,female,BIO,yes,Graduate,no,17,6.615901594,90.44722043,65617,3,10.3,50,4,3,yes,0
203645,other,ME,no,Graduate,no,19,5.085326475,58.6078432,70285,3,15.1,14,1,9,no,0
200192,other,ECE,yes,Secondary,yes,19,5.903811911,76.94713754,51823,5,12.5,18,2,3,no,0
213414,female,ME,no,Graduate,no,19,6.152839411,52.81101636,60297,3,23.4,56,4,6,yes,1
200816,male,CIVIL,no,Graduate,yes,16,4.319064232,68.50477778,84630,5,7.6,55,3,9,yes,0
219840,female,ECE,no,Graduate,no,26,6.535281537,90.26441551,172870,6,12.2,3,4,3,no,1
215810,female,COMMERCE,no,Graduate,no,16,5.606547102,96.24612971,13369,6,20.1,59,1,4,no,0
206160,other,COMMERCE,no,Graduate,no,20,4.085476153,94.63426093,58632,4,7.2,41,2,7,no,1
215641,female,BIO,no,Graduate,yes,17,6.689844464,69.33934651,59318,3,13,11,0,9,no,0
204390,female,ECE,no,Graduate,no,21,4.440522779,81.95495309,67832,2,9.9,43,2,9,no,1
211164,male,CIVIL,no,Secondary,yes,26,5.725570935,80.81800605,31700,2,18.5,30,4,5,no,0
204927,female,CIVIL,no,Graduate,yes,25,4.952646362,90.30911994,37759,2,24.7,8,3,1,yes,0
205552,other,COMMERCE,yes,Graduate,yes,17,5.500271303,73.31332266,39047,5,10.9,42,2,7,yes,0
210799,other,BIO,no,Graduate,no,23,4.835903301,72.3476152,59217,3,24.6,23,4,2,no,1
218266,male,BIO,no,Secondary,no,20,5.692345046,60.28478094,91694,6,18.9,1,1,9,no,0
200238,other,ECE,yes,Postgraduate,yes,17,4.053857438,78.00804403,56495,6,14.4,59,0,4,no,1
212207,female,ME,no,Graduate,no,20,6.30034873,72.12029661,55128,6,20.2,23,0,6,yes,0
219880,male,BIO,no,Primary,no,26,4.353733431,80.28815148,42194,2,17.5,4,1,9,no,0
211169,female,COMMERCE,yes,Graduate,no,24,5.131885169,74.18631611,49382,5,14,18,1,7,no,1
